orgId	KBaseGenome	KBaseGenome ID	Name	Group	Condition	Description	Condition ID (Kbase ExpMatrix)	Kbase Media	Notes
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H46	carbon source	Sodium D,L-Lactate	D,L-Lactate	set1H46 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H47	carbon source	Sodium D,L-Lactate	D,L-Lactate	set1H47 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H48	carbon source	Sodium D,L-Lactate	D,L-Lactate	set1H48 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H10	carbon source	Sodium D,L-Lactate	D,L-Lactate	set2H10 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H22	carbon source	Sodium D,L-Lactate	D,L-Lactate	set2H22 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H44	carbon source	Sodium D,L-Lactate	D,L-Lactate	set2H44 D,L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H9	carbon source	Sodium D,L-Lactate	D,L-Lactate	set2H9 D,L-Lactate		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H25	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set10H25 D,L-Lactate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H26	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set10H26 D,L-Lactate (C)		
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT011	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT011 D,L-Lactate (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1711	GCF_000005845.2	set1IT035	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT035 D,L-Lactate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT036	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT036 D,L-Lactate (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1712	GCF_000005845.2	set1IT036	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT036 D,L-Lactate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT004	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set2IT004 D,L-Lactate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT065	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set2IT065 D,L-Lactate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H14	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3H14 D,L-Lactate (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H17	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3H17 D,L-Lactate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H35	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3H35 D,L-Lactate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT052	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3IT052 D,L-Lactate (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set6IT005	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set6IT005 D,L-Lactate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT038	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set6IT038 D,L-Lactate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT044	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set6IT044 D,L-Lactate (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT030	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set7IT030 D,L-Lactate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H22	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1H22 D,L-Lactate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H38	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1H38 D,L-Lactate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT014	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT014 D,L-Lactate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT042	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT042 D,L-Lactate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT005	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set5IT005 D,L-Lactate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT047	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set5IT047 D,L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H17	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3H17 D,L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H40	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set3H40 D,L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H25	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set5H25 D,L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H26	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set5H26 D,L-Lactate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT064	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT064 D,L-Lactate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT079	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT079 D,L-Lactate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT004	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set2IT004 D,L-Lactate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT016	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set2IT016 D,L-Lactate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT037	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set1IT037 D,L-Lactate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT061	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)	set2IT061 D,L-Lactate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT012	carbon source	D,L-Malic Acid	D,L-Malic Acid (C)	set5IT012 D,L-Malic Acid (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT054	carbon source	D,L-Malic Acid	D,L-Malic Acid (C)	set5IT054 D,L-Malic Acid (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H21	carbon source	Sodium D,L-Lactate	defined media with 30 mM sodium lactate	set1H21 defined media with 30 mM sodium lactate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H22	carbon source	Sodium D,L-Lactate	defined media with 30 mM sodium lactate	set1H22 defined media with 30 mM sodium lactate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H23	carbon source	Sodium D,L-Lactate	defined media with 30 mM sodium lactate	set1H23 defined media with 30 mM sodium lactate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H24	carbon source	Sodium D,L-Lactate	defined media with 30 mM sodium lactate	set1H24 defined media with 30 mM sodium lactate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H17	carbon source	Sodium acetate	defined media with 40 mM sodium acetate	set1H17 defined media with 40 mM sodium acetate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H18	carbon source	Sodium acetate	defined media with 40 mM sodium acetate	set1H18 defined media with 40 mM sodium acetate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H19	carbon source	Sodium acetate	defined media with 40 mM sodium acetate	set1H19 defined media with 40 mM sodium acetate		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set1H20	carbon source	Sodium acetate	defined media with 40 mM sodium acetate	set1H20 defined media with 40 mM sodium acetate		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set1H25	carbon source		Defined MoLS4	set1H25 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set1H26	carbon source		Defined MoLS4	set1H26 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set3IT078	carbon source		Defined MoLS4	set3IT078 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set4IT003	carbon source		Defined MoLS4	set4IT003 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set4IT056	carbon source		Defined MoLS4	set4IT056 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set4IT057	carbon source		Defined MoLS4	set4IT057 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set6IT031	carbon source		Defined MoLS4	set6IT031 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set6IT032	carbon source		Defined MoLS4	set6IT032 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT044	carbon source		Defined MoLS4	set7IT044 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT045	carbon source		Defined MoLS4	set7IT045 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT057	carbon source		Defined MoLS4	set7IT057 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT058	carbon source		Defined MoLS4	set7IT058 Defined MoLS4		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT059	carbon source		Defined MoLS4	set7IT059 Defined MoLS4		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H33	carbon source	Ethanol	Ethanol (C)	set10H33 Ethanol (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H34	carbon source	Ethanol	Ethanol (C)	set10H34 Ethanol (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT041	carbon source	Ethanol	Ethanol (C)	set1IT041 Ethanol (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT007	carbon source	Ethanol	Ethanol (C)	set2IT007 Ethanol (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT070	carbon source	Ethanol	Ethanol (C)	set2IT070 Ethanol (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT055	carbon source	Ethanol	Ethanol (C)	set3IT055 Ethanol (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT015	carbon source	Ethanol	Ethanol (C)	set2IT015 Ethanol (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT033	carbon source	Ethanol	Ethanol (C)	set2IT033 Ethanol (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT068	carbon source	Ethanol	Ethanol (C)	set2IT068 Ethanol (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT089	carbon source	Ethanol	Ethanol (C)	set2IT089 Ethanol (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H17	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set10H17 Fumarate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H18	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set10H18 Fumarate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H10	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set3H10 Fumarate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H31	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set3H31 Fumarate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H25	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1H25 Fumarate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H41	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1H41 Fumarate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H13	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set3H13 Fumarate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H17	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set5H17 Fumarate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H18	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set5H18 Fumarate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT060	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1IT060 Fumarate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT075	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1IT075 Fumarate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set1H40	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1H40 Fumarate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT032	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set1IT032 Fumarate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT056	carbon source	Sodium Fumarate dibasic	Fumarate (C)	set2IT056 Fumarate (C)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H19	carbon source	Gelatin	Gelatin	set1H19 Gelatin	Carbon-Gelatin	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H31	carbon source	Gelatin	Gelatin	set2H31 Gelatin	Carbon-Gelatin	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H8	carbon source	Gelatin	Gelatin (C)	set3H8 Gelatin (C)	Carbon-Gelatin	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set4H27	carbon source	Gelatin	Gelatin (C)	set4H27 Gelatin (C)	Carbon-Gelatin	
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT011	carbon source	Gelatin	Gelatin (C)	set2IT011 Gelatin (C)	Carbon-Gelatin	
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT023	carbon source	Gelatin	Gelatin (C)	set2IT023 Gelatin (C)	Carbon-Gelatin	
Putida	Pseudomonas_putida_KT2440	GCF_000007565.2	set1IT080	carbon source	D-Glucose	Glucose (C) (20mM)	set1IT080 Glucose (C) (20mM)		
Putida	Pseudomonas_putida_KT2445	GCF_000007565.2	set1IT081	carbon source	D-Glucose	Glucose (C) (20mM)	set1IT081 Glucose (C) (20mM)		
Putida	Pseudomonas_putida_KT2440	GCF_000007565.2	set1IT078	carbon source	D-Glucose	Glucose (C) (40mM)	set1IT078 Glucose (C) (40mM)		
Putida	Pseudomonas_putida_KT2440	GCF_000007565.2	set1IT079	carbon source	D-Glucose	Glucose (C) (40mM)	set1IT079 Glucose (C) (40mM)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set5H19	carbon source		Glucose defined media	set5H19 Glucose defined media		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set5H20	carbon source		Glucose defined media	set5H20 Glucose defined media		
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT079	nitrogen source	Glucuronamide	Glucuronamide (N)	set1IT079 Glucuronamide (N)		
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set2IT010	nitrogen source	Glucuronamide	Glucuronamide (N)	set2IT010 Glucuronamide (N)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT032	nitrogen source	Glucuronamide	Glucuronamide (N)	set2IT032 Glucuronamide (N)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT024	nitrogen source	Glucuronamide	Glucuronamide (N)	set3IT024 Glucuronamide (N)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT080	nitrogen source	Glucuronamide	Glucuronamide (N)	set3IT080 Glucuronamide (N)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT057	nitrogen source	Glucuronamide	Glucuronamide (N)	set5IT057 Glucuronamide (N)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT076	nitrogen source	Glucuronamide	Glucuronamide (N)	set5IT076 Glucuronamide (N)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT056	nitrogen source	Glucuronamide	Glucuronamide (N)	set7IT056 Glucuronamide (N)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT069	nitrogen source	Glucuronamide	Glucuronamide (N)	set7IT069 Glucuronamide (N)		
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT048	nitrogen source	Glucuronamide	Glucuronamide (N)	set3IT048 Glucuronamide (N)		
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT067	nitrogen source	Glucuronamide	Glucuronamide (N)	set3IT067 Glucuronamide (N)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT035	nitrogen source	Glucuronamide	Glucuronamide (N)	set6IT035 Glucuronamide (N)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT073	nitrogen source	Glucuronamide	Glucuronamide (N)	set6IT073 Glucuronamide (N)		
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT095	nitrogen source	Glucuronamide	Glucuronamide (N)	set2IT095 Glucuronamide (N)		
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT023	nitrogen source	Glucuronamide	Glucuronamide (N)	set3IT023 Glucuronamide (N)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H24	carbon source	Gly-DL-Asp	Gly-DL-Asp (C)	set3H24 Gly-DL-Asp (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H6	carbon source	Gly-DL-Asp	Gly-DL-Asp (C)	set3H6 Gly-DL-Asp (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1737	GCF_000005845.2	set1IT089	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set1IT089 Gly-DL-Asp (N)		
Keio	Escherichia_coli_str._K-12_substr._MG1738	GCF_000005845.2	set1IT090	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set1IT090 Gly-DL-Asp (N)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT022	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set6IT022 Gly-DL-Asp (N)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT060	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set6IT060 Gly-DL-Asp (N)		
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT089	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set2IT089 Gly-DL-Asp (N)		
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT017	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set3IT017 Gly-DL-Asp (N)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT024	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)	set5IT024 Gly-DL-Asp (N)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H18	carbon source	Gly-Glu	Gly-Glu	set1H18 Gly-Glu		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H30	carbon source	Gly-Glu	Gly-Glu	set2H30 Gly-Glu		
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set2IT077	carbon source	Gly-Glu	Gly-Glu (C)	set2IT077 Gly-Glu (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H7	carbon source	Gly-Glu	Gly-Glu (C)	set3H7 Gly-Glu (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set4H26	carbon source	Gly-Glu	Gly-Glu (C)	set4H26 Gly-Glu (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT062	carbon source	Gly-Glu	Gly-Glu (C)	set5IT062 Gly-Glu (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT084	carbon source	Gly-Glu	Gly-Glu (C)	set2IT084 Gly-Glu (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT011	carbon source	Gly-Glu	Gly-Glu (C)	set3IT011 Gly-Glu (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1739	GCF_000005845.2	set1IT091	nitrogen source	Gly-Glu	Gly-Glu (N)	set1IT091 Gly-Glu (N)	Nitrogen-Gly-Glu	
Keio	Escherichia_coli_str._K-12_substr._MG1740	GCF_000005845.2	set1IT092	nitrogen source	Gly-Glu	Gly-Glu (N)	set1IT092 Gly-Glu (N)	Nitrogen-Gly-Glu	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT025	nitrogen source	Gly-Glu	Gly-Glu (N)	set5IT025 Gly-Glu (N)	Nitrogen-Gly-Glu	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H35	carbon source	Glycerol	Glycerol (C)	set10H35 Glycerol (C)	Carbon-Glycerol	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H36	carbon source	Glycerol	Glycerol (C)	set10H36 Glycerol (C)	Carbon-Glycerol	
Keio	Escherichia_coli_str._K-12_substr._MG1699	GCF_000005845.2	set1IT047	carbon source	Glycerol	Glycerol (C)	set1IT047 Glycerol (C)	Carbon-Glycerol	
Keio	Escherichia_coli_str._K-12_substr._MG1700	GCF_000005845.2	set1IT048	carbon source	Glycerol	Glycerol (C)	set1IT048 Glycerol (C)	Carbon-Glycerol	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT008	carbon source	Glycerol	Glycerol (C)	set2IT008 Glycerol (C)	Carbon-Glycerol	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H20	carbon source	Glycerol	Glycerol (C)	set3H20 Glycerol (C)	Carbon-Glycerol	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H41	carbon source	Glycerol	Glycerol (C)	set3H41 Glycerol (C)	Carbon-Glycerol	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT056	carbon source	Glycerol	Glycerol (C)	set3IT056 Glycerol (C)	Carbon-Glycerol	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT021	carbon source	Glycerol	Glycerol (C)	set1IT021 Glycerol (C)	Carbon-Glycerol	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set2IT053	carbon source	Glycerol	Glycerol (C)	set2IT053 Glycerol (C)	Carbon-Glycerol	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT010	carbon source	Glycerol	Glycerol (C)	set5IT010 Glycerol (C)	Carbon-Glycerol	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H21	carbon source	Glycerol	Glycerol (C)	set3H21 Glycerol (C)	Carbon-Glycerol	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H44	carbon source	Glycerol	Glycerol (C)	set3H44 Glycerol (C)	Carbon-Glycerol	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT016	carbon source	Glycerol	Glycerol (C)	set2IT016 Glycerol (C)	Carbon-Glycerol	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT034	carbon source	Glycerol	Glycerol (C)	set2IT034 Glycerol (C)	Carbon-Glycerol	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT069	carbon source	Glycerol	Glycerol (C)	set2IT069 Glycerol (C)	Carbon-Glycerol	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H26	carbon source	Glycine	Glycine (C)	set3H26 Glycine (C)	Carbon-Glycine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set4H1	carbon source	Glycine	Glycine (C)	set4H1 Glycine (C)	Carbon-Glycine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set6IT024	carbon source	Glycine	Glycine (C)	set6IT024 Glycine (C)	Carbon-Glycine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set7IT070	carbon source	Glycine	Glycine (C)	set7IT070 Glycine (C)	Carbon-Glycine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H47	nitrogen source	Glycine	Glycine (N)	set12H47 Glycine (N)	Nitrogen-Glycine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H48	nitrogen source	Glycine	Glycine (N)	set12H48 Glycine (N)	Nitrogen-Glycine	
Keio	Escherichia_coli_str._K-12_substr._MG1741	GCF_000005845.2	set1IT081	nitrogen source	Glycine	Glycine (N)	set1IT081 Glycine (N)	Nitrogen-Glycine	
Keio	Escherichia_coli_str._K-12_substr._MG1742	GCF_000005845.2	set1IT082	nitrogen source	Glycine	Glycine (N)	set1IT082 Glycine (N)	Nitrogen-Glycine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H21	nitrogen source	Glycine	Glycine (N)	set2H21 Glycine (N)	Nitrogen-Glycine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT014	nitrogen source	Glycine	Glycine (N)	set3IT014 Glycine (N)	Nitrogen-Glycine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set6H34	nitrogen source	Glycine	Glycine (N)	set6H34 Glycine (N)	Nitrogen-Glycine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set6H44	nitrogen source	Glycine	Glycine (N)	set6H44 Glycine (N)	Nitrogen-Glycine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT024	nitrogen source	Glycine	Glycine (N)	set2IT024 Glycine (N)	Nitrogen-Glycine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT029	nitrogen source	Glycine	Glycine (N)	set2IT029 Glycine (N)	Nitrogen-Glycine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT011	nitrogen source	Glycine	Glycine (N)	set6IT011 Glycine (N)	Nitrogen-Glycine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT082	nitrogen source	Glycine	Glycine (N)	set2IT082 Glycine (N)	Nitrogen-Glycine	
